,category,latitude,location,longitude,name
5,Arts & Entertainment,48.87168631668325,L3,2.3341822284820135,凱旋門
6,Arts & Entertainment,48.87079112389542,L3,2.3342262180577795,Gaumont Opéra (côté Premier)
7,Arts & Entertainment,48.87140182900438,L3,2.3350248932420894,L'atelier Jeannine Gilleta
8,Arts & Entertainment,48.87178919999999,L3,2.336328999999978,Dance Machine Paris
9,Arts & Entertainment,48.87033,L3,2.335538,Présentation Claude Viallat
10,Arts & Entertainment,48.871061,L3,2.334973,À Ciel Ouvert
11,Arts & Entertainment,48.87018067564321,L3,2.3355886879353496,"The Escape Hunt Expérience, Paris, PAR France"
12,Arts & Entertainment,48.870287,L3,2.333338,Flyview
13,Arts & Entertainment,48.871055168294276,L3,2.3324654531044953,Millegale Opera Tango Paris
14,Arts & Entertainment,48.87272742214128,L3,2.337324762943296,Le Clap
15,Arts & Entertainment,48.870764,L3,2.333041,Offenbach Jacques house
16,Arts & Entertainment,48.87300337363287,L3,2.3336468282313407,Boule De Camille
17,Arts & Entertainment,48.87163037911145,L3,2.3375857821176993,Galerie au Bonheur du Jour
18,Arts & Entertainment,48.87076130237536,L3,2.33776124692327,Ader-Nordmann
19,Arts & Entertainment,48.87229222136228,L3,2.3330999778563335,Galerie Dominique Fiat
20,Arts & Entertainment,48.873331375730515,L3,2.336143382976751,LeDiscolab.fr
21,Arts & Entertainment,48.8693,L3,2.334582,r+ Paris I
22,Arts & Entertainment,48.86917540786675,L3,2.334486420741634,Théâtre de la Michodière
23,Arts & Entertainment,48.86960437076936,L3,2.3363975540676187,Le Centorial
24,Arts & Entertainment,48.87078654486068,L3,2.3376820783245478,Opéra Comique
0,Food,48.899067,L4,2.3767073,Ciné Café
1,Food,48.89811755943898,L4,2.3750880360603333,Factory & Co
2,Food,48.89887642998334,L4,2.3774530653494304,Cock Art
3,Food,48.898936,L4,2.378255,Let's Wok
4,Food,48.898842752989616,L4,2.3778862499160947,Les Fromentiers
5,Food,48.897755,L4,2.3760405,Tacos Avenue
6,Food,48.89903346915829,L4,2.3763631972582933,trema
7,Food,48.89805249926997,L4,2.3747965710401107,Basilic Thaï
8,Food,48.898363,L4,2.374202,231 East St.
9,Food,48.89822335637999,L4,2.375045120716095,Fratellini Caffè
10,Food,48.89829,L4,2.3743517,La Cantine Libanaise
11,Food,48.89833543477009,L4,2.3751819133758545,Léon de B!
12,Food,48.899805,L4,2.378904,Cantine BNPP CIB
13,Food,48.89892,L4,2.379614,dormoy gourmet
14,Food,48.898095414002135,L4,2.376524287007747,BNP Paribas - Restaurant
15,Food,48.8983558506311,L4,2.377567944650351,Alto Café - BNP Paribas // Mac 19
16,Food,48.8985186728856,L4,2.377337322770732,korrigan's
17,Food,48.899364,L4,2.377402,cantine burger
18,Food,48.897667,L4,2.3763442,Café Rosa
19,Food,48.897843,L4,2.374327,Thaï Basilic
20,Food,48.89779584,L4,2.37437196,La Croissanterie
0,Shop & Service,48.89827678558329,L4,2.377768116574685,Leroy Merlin
1,Shop & Service,48.899009,L4,2.375489,Maxi Toys
2,Shop & Service,48.89813930032071,L4,2.375123485766028,Le Parks
3,Shop & Service,48.8983754421205,L4,2.3756789543019936,Boulanger
4,Shop & Service,48.898585,L4,2.374409,E. Leclerc Paris XIX
5,Shop & Service,48.898695,L4,2.376508,Aubert
6,Shop & Service,48.899247888627166,L4,2.3775357499869862,Franprix
7,Shop & Service,48.899523283189545,L4,2.3790105948777738,BNP Paribas - Claude Bernard
8,Shop & Service,48.89822591845375,L4,2.3741182740554905,E. Leclerc
9,Shop & Service,48.897939136798946,L4,2.3742136359214783,Saint Algue
10,Shop & Service,48.899078,L4,2.378414,Diagonal
11,Shop & Service,48.8983241,L4,2.37552943,Boulanger
12,Shop & Service,48.899607518843695,L4,2.3788220601533574,pharmacie
13,Shop & Service,48.90072517083177,L4,2.3765202195025257,Bershka
14,Shop & Service,48.89832708,L4,2.37415807,Optical Center Porte D'aubervilliers - Le Parks - 19ème
15,Shop & Service,48.89906,L4,2.3794093,Agence BNP Paribas
0,Arts & Entertainment,48.89928979908116,L4,2.3767912387847896,UGC Ciné Cité Paris 19
1,Arts & Entertainment,48.899619,L4,2.375619,Playground de Porte d'Aubervilliers
0,Food,48.87130499395474,L5,2.3446500363005027,Sunset Boulevard
1,Food,48.87162391888656,L5,2.3433709144592285,Le Brébant
2,Food,48.871721,L5,2.34331,La Crème de Paris
3,Food,48.87036558589393,L5,2.346483859302242,Shine Garden
4,Food,48.871861,L5,2.342989,Bouillon Chartier
5,Food,48.871086,L5,2.34559,Cojean
6,Food,48.87227786117893,L5,2.34589338194235,Bistro de La Banque
7,Food,48.87076261443304,L5,2.3462100327014923,La Croissanterie
8,Food,48.87058159295407,L5,2.3457169481835414,Mamie Burger Grands Boulevards
9,Food,48.8713083038211,L5,2.3443659316115157,Chez Suzette
10,Food,48.87193892730121,L5,2.3460336404385878,Pakito
11,Food,48.871943241436476,L5,2.3416033387184143,Hard Rock Cafe Paris
12,Food,48.87093,L5,2.344911,Restaurant Grands Boulevards
13,Food,48.87027085347852,L5,2.3422034266479526,Mûre
14,Food,48.87086493289484,L5,2.34701999607787,Starbucks Coffee
15,Food,48.871338801621754,L5,2.344196320525814,Corcoran's Irish Pub
16,Food,48.871132051299846,L5,2.3454024360649353,Francesca
17,Food,48.87122520389136,L5,2.34283447265625,De Clercq
18,Food,48.870351,L5,2.342622,Bonpot
19,Food,48.87262174880116,L5,2.3439838446790326,Bien Bien
20,Food,48.87184036598944,L5,2.3429806530475616,Café H
21,Food,48.86976608002102,L5,2.34364401189557,Mr Zhao
22,Food,48.873122,L5,2.343847,Makham Thai
23,Food,48.87215598896774,L5,2.346122265153415,Le Dellac
24,Food,48.870234026652184,L5,2.34259907164373,La Java
25,Food,48.87050890585958,L5,2.34273281220174,King Marcel
26,Food,48.869672,L5,2.343478,Bravo
27,Food,48.871845674555615,L5,2.3431238584161784,Amorino
28,Food,48.87249010804721,L5,2.3450097091162316,Le Royal Bergère
29,Food,48.870727,L5,2.342664,Papadoom Kitchen
30,Food,48.87053917423316,L5,2.342748715983255,Chez Papa
31,Food,48.869697355070116,L5,2.3434486985206604,Jòia
32,Food,48.870611480383154,L5,2.3427660456956776,Le Camion qui Fume
33,Food,48.8725536219218,L5,2.3442068091372965,Bien Bien 2
34,Food,48.87231460691292,L5,2.3431379167784026,Medi-terra-nea
35,Food,48.87156688956905,L5,2.342685753126843,Brioche Dorée
36,Food,48.871975572746514,L5,2.3431841769993706,Mersea
37,Food,48.871265964545785,L5,2.341729628546148,Gyoza Bar
38,Food,48.87134164311225,L5,2.3428773251362145,O'Sullivans
39,Food,48.87028326010677,L5,2.3419982745210834,Baan Lao Thaï
40,Food,48.870985,L5,2.343137,The Frog & Underground
41,Food,48.869535,L5,2.343032,Hawaiian Poké
42,Food,48.86983,L5,2.342907,Ademi
43,Food,48.87173122488815,L5,2.3418529070360306,Café Zéphyr
44,Food,48.872117,L5,2.346385,Le Barlone
45,Food,48.87136313755697,L5,2.341702079509351,Canard & Champagne
46,Food,48.871686977061884,L5,2.3418498217711416,Flam's
47,Food,48.87064620587501,L5,2.341688055061565,Coinstot Vino
48,Food,48.873093433248826,L5,2.3467975553931746,La Régalade Conservatoire
49,Food,48.870236,L5,2.341748,Bao Shelter
0,Shop & Service,48.87128747579668,L5,2.3445739023954637,Franprix
1,Shop & Service,48.870562236131725,L5,2.344391934948521,BricoMac
2,Shop & Service,48.87138108250526,L5,2.3438297550044545,carnaval des affaires
3,Shop & Service,48.870784,L5,2.343632,Octobre Editions
4,Shop & Service,48.871361,L5,2.345529,NOD
5,Shop & Service,48.871829091577375,L5,2.3461107909679413,O… My Hair
6,Shop & Service,48.871002119623924,L5,2.345863823764178,Devred
7,Shop & Service,48.8710558528408,L5,2.345842628988165,Aubert
8,Shop & Service,48.869591497765406,L5,2.345033884048462,L'Appartement Sézane
9,Shop & Service,48.87102412,L5,2.34464806,AXA Assurance EIRL FABIANI ALDO
10,Shop & Service,48.871276,L5,2.345161,T&T by Raffel Pages
11,Shop & Service,48.87207716549802,L5,2.3432259337436485,Carrefour City
12,Shop & Service,48.87245063435488,L5,2.346668390589876,BNP Paribas Investment Partners
13,Shop & Service,48.871199248296556,L5,2.3451286858330085,Boutique SNCF
14,Shop & Service,48.86954386190522,L5,2.3439931869506836,Serrurier Paris 2
15,Shop & Service,48.87048900357393,L5,2.3423755303353517,Hemingbird
16,Shop & Service,48.871333,L5,2.342413,Maisons du Monde
17,Shop & Service,48.872226,L5,2.343285,La Cantine Monoprix
18,Shop & Service,48.87279782800976,L5,2.3431613817334265,Monop'
19,Shop & Service,48.872073,L5,2.341977,Marks & Spencer Food
20,Shop & Service,48.870007868538636,L5,2.3462891578674316,Intervention Soignée
21,Shop & Service,48.8725279,L5,2.3433634,Bio c' Bon
22,Shop & Service,48.869744,L5,2.34518,La Librairie Sézane
23,Shop & Service,48.87112690071312,L5,2.345445797104714,Marionnaud
24,Shop & Service,48.870325437138234,L5,2.3417079448699947,Rapidité et efficacité
25,Shop & Service,48.87083791673888,L5,2.347162349592372,Marks & Spencer Food
26,Shop & Service,48.87191484612391,L5,2.341951512582337,La Cure Gourmande
27,Shop & Service,48.87096090836253,L5,2.3461019314322162,King Of Pop
28,Shop & Service,48.87217087,L5,2.34588953,Esprit de Beauté
29,Shop & Service,48.869963,L5,2.3428,Nail It
30,Shop & Service,48.87141648548116,L5,2.34426162661188,CGA PARTENAIRE
31,Shop & Service,48.872375,L5,2.3429797,Nicolas
32,Shop & Service,48.870299402803354,L5,2.344890983444127,Hammam Boulevard
33,Shop & Service,48.87052,L5,2.345045,Oui Work
34,Shop & Service,48.872196,L5,2.345086,ADD Notaires
35,Shop & Service,48.870636,L5,2.343914,Neptune Store Paris
36,Shop & Service,48.870461,L5,2.345012,Sztark Vintage
37,Shop & Service,48.871155,L5,2.344357,CitySport
38,Shop & Service,48.869517,L5,2.346001,Carlcom
39,Shop & Service,48.87102990122814,L5,2.3469382019010845,Promotion 7
40,Shop & Service,48.8718252219999,L5,2.3444766177210257,Artnuptia
41,Shop & Service,48.87122443847855,L5,2.3457284337879227,Vapostore
42,Shop & Service,48.8701228,L5,2.3425407,Oxygene coiffure
43,Shop & Service,48.870908,L5,2.347636,Showroom Puma
44,Shop & Service,48.87039227886605,L5,2.3426285220208425,Jean-Louis David
45,Shop & Service,48.86991219114497,L5,2.343336548713766,xin-sheng
46,Shop & Service,48.870848,L5,2.34175,Galleries Des Varietes
47,Shop & Service,48.87057853062944,L5,2.3416884771429975,louis pion
48,Shop & Service,48.87185582016585,L5,2.3415606869984553,Hard Rock Shop Paris
49,Shop & Service,48.871447,L5,2.341595,Change Vivienne
0,Bus Stop,48.871418857617755,L5,2.34310216330157,"Arrêt Grands Boulevards [48, 67, 74, 85]"
0,Metro Station,48.87146161051092,L5,2.343285083770752,"Métro Grands Boulevards [8,9]"
0,Nightlife Spot,48.87119145501873,L5,2.344957807845004,James Hetfeeld's Pub
1,Nightlife Spot,48.87130499395474,L5,2.3446500363005027,Sunset Boulevard
2,Nightlife Spot,48.87162391888656,L5,2.3433709144592285,Le Brébant
3,Nightlife Spot,48.870824,L5,2.3449,The Shed
4,Nightlife Spot,48.871943241436476,L5,2.3416033387184143,Hard Rock Cafe Paris
5,Nightlife Spot,48.871469564331164,L5,2.3458265320416034,O'Frenchy
6,Nightlife Spot,48.871091435612676,L5,2.345244372064968,SALSALIANZA _ STUDIO BLEU
7,Nightlife Spot,48.871619012160856,L5,2.3424588461699645,Café Oz
8,Nightlife Spot,48.871807,L5,2.343014,Le Palace/Privilège
9,Nightlife Spot,48.869987,L5,2.345704,Stick'house
10,Nightlife Spot,48.870889998560784,L5,2.342764735221863,Leijonaluola
11,Nightlife Spot,48.870234026652184,L5,2.34259907164373,La Java
12,Nightlife Spot,48.87018086345369,L5,2.3467473408903707,Rivié
13,Nightlife Spot,48.870316,L5,2.34567,Project Club
14,Nightlife Spot,48.872456,L5,2.344372,Sales Gosses
15,Nightlife Spot,48.87035690032652,L5,2.3455853192182627,Immersion
16,Nightlife Spot,48.86977054177128,L5,2.3437028211781152,United Friends Chicha
17,Nightlife Spot,48.87294082152189,L5,2.343049691867996,La Comète
18,Nightlife Spot,48.870578819019705,L5,2.3423777500219605,La Cantine
19,Nightlife Spot,48.87057984411531,L5,2.3457465264913946,Le Safari
20,Nightlife Spot,48.870415,L5,2.345411,Bel'air Club
21,Nightlife Spot,48.871507,L5,2.343966,Le Pulp RIP
22,Nightlife Spot,48.870714369314555,L5,2.345527451406896,Hall Street
23,Nightlife Spot,48.86957258976218,L5,2.343669930442034,UFC - Bagel & Chicha
24,Nightlife Spot,48.87094583902665,L5,2.34669066709378,Le matin
25,Nightlife Spot,48.869813,L5,2.343076,fhcom
26,Nightlife Spot,48.873004961966785,L5,2.3432766806636365,Le Drouot
27,Nightlife Spot,48.87083435711913,L5,2.346718096678568,Almodobar
28,Nightlife Spot,48.87101677442769,L5,2.342986739049274,I.T Place
29,Nightlife Spot,48.87145,L5,2.342838,Yves Remord
30,Nightlife Spot,48.871960359193324,L5,2.343061615680639,Le Privilège
31,Nightlife Spot,48.87020758322095,L5,2.3426636719338405,La Grosse Caisse
32,Nightlife Spot,48.872012045475955,L5,2.346010208129883,Archibon
33,Nightlife Spot,48.870458171012096,L5,2.347539793653017,Magic Garden Agency
34,Nightlife Spot,48.872613,L5,2.343983,L'Académie
35,Nightlife Spot,48.870909,L5,2.342788,Balrock
36,Nightlife Spot,48.872033285268714,L5,2.3432107056285543,Le Longchamps
37,Nightlife Spot,48.87262497029337,L5,2.345109884358746,Cafe Bar 21
38,Nightlife Spot,48.8706945750329,L5,2.3476401765555006,Rex Club
39,Nightlife Spot,48.870078439512724,L5,2.3462891578674316,Le Fou
40,Nightlife Spot,48.872117,L5,2.346385,Le Barlone
41,Nightlife Spot,48.870171,L5,2.346904,Jacques' Bar
42,Nightlife Spot,48.872509641080484,L5,2.3446254156091966,Au Loup
43,Nightlife Spot,48.869675,L5,2.342814,The Alcoholic Room
44,Nightlife Spot,48.87050557695404,L5,2.341730687741995,Sezam Café
45,Nightlife Spot,48.87291889463754,L5,2.3436785379146463,Art France Cocktails
46,Nightlife Spot,48.87047576904297,L5,2.3455328941345215,l'alcool
47,Nightlife Spot,48.87137066350621,L5,2.345839944870036,Le Clipperton
48,Nightlife Spot,48.87064620587501,L5,2.341688055061565,Coinstot Vino
49,Nightlife Spot,48.871143679471125,L5,2.3429211940870704,Le Foot
0,Arts & Entertainment,48.8714865267816,L5,2.3447681286661526,Max Linder Panorama
1,Arts & Entertainment,48.87127747946234,L5,2.3447123075375855,Théâtre des Nouveautés
2,Arts & Entertainment,48.871943241436476,L5,2.3416033387184143,Hard Rock Cafe Paris
3,Arts & Entertainment,48.87171639322788,L5,2.3420072826964895,Musée Grévin
4,Arts & Entertainment,48.870470106609815,L5,2.3476409912109375,Le Grand Rex
5,Arts & Entertainment,48.871182,L5,2.345235,Foret-bleue
6,Arts & Entertainment,48.87150466877767,L5,2.3447631380833855,nuits au max
7,Arts & Entertainment,48.871553,L5,2.343038,Pan Am
8,Arts & Entertainment,48.871177,L5,2.346362900000031,PARIS DANCE SCHOOL
9,Arts & Entertainment,48.871177,L5,2.346362900000031,ACTS / Ecole de danse contemporaine de Paris
10,Arts & Entertainment,48.871091435612676,L5,2.345244372064968,SALSALIANZA _ STUDIO BLEU
11,Arts & Entertainment,48.871928817915986,L5,2.343140615418469,Le Palace
12,Arts & Entertainment,48.870675120472974,L5,2.342448023193043,Café Oscar
13,Arts & Entertainment,48.870578819019705,L5,2.3423777500219605,La Cantine
14,Arts & Entertainment,48.872396640671774,L5,2.3421263694763184,Passage Jouffroy
15,Arts & Entertainment,48.87164378523287,L5,2.3421736685980767,Théâtre des Variétés
16,Arts & Entertainment,48.871283919738666,L5,2.344196614681452,Hotel De Montholon
17,Arts & Entertainment,48.870919,L5,2.34459,Twenifor
18,Arts & Entertainment,48.872393,L5,2.344604,Espace Virginia
19,Arts & Entertainment,48.87020758322095,L5,2.3426636719338405,La Grosse Caisse
20,Arts & Entertainment,48.87054420544544,L5,2.347276210784912,Les Étoiles du Rex
21,Arts & Entertainment,48.871362,L5,2.343466,Théàtre de l'Opprimé
22,Arts & Entertainment,48.870492,L5,2.345007,Nike Training Club
23,Arts & Entertainment,48.870294335243884,L5,2.3464266138466328,Comédie des Boulevards
24,Arts & Entertainment,48.87277699068374,L5,2.343071620376246,Cabinet des Curieux
25,Arts & Entertainment,48.873146,L5,2.345258,Space Invaders
26,Arts & Entertainment,48.87062072753906,L5,2.347522735595703,Galerie Verdeau
27,Arts & Entertainment,48.87215765,L5,2.344265,Trevise Street Gallery
28,Arts & Entertainment,48.871634,L5,2.343063,L.A. Noire
29,Arts & Entertainment,48.8707346316761,L5,2.343143764749171,Studio Bagel
30,Arts & Entertainment,48.871837,L5,2.345844,[Mpz] Geek Zone
31,Arts & Entertainment,48.87048774919968,L5,2.345409393310547,Galerie EOF
32,Arts & Entertainment,48.87110799392811,L5,2.3430269973117115,QG We Are
33,Arts & Entertainment,48.872565,L5,2.344358,Galerie Enora
34,Arts & Entertainment,48.87078,L5,2.343002,Les Coulisses Du Buzz
35,Arts & Entertainment,48.87235145554047,L5,2.3428969477904658,Théâtre du Nord-Ouest
36,Arts & Entertainment,48.869856454621,L5,2.3452858590917445,Studio Bleu
37,Arts & Entertainment,48.871715658170345,L5,2.3424482345581055,Consumer Recreation Services
38,Arts & Entertainment,48.870681,L5,2.342033,Indicium
39,Arts & Entertainment,48.870423,L5,2.342169,Aux Comlectionneurs
40,Arts & Entertainment,48.87039,L5,2.342928,Ground Effect
41,Arts & Entertainment,48.87298781505388,L5,2.3431105801642196,Space Invader
42,Arts & Entertainment,48.873165,L5,2.343552,Oriane Bath
43,Arts & Entertainment,48.87065934923342,L5,2.342068530589486,Speed Load Underground
44,Arts & Entertainment,48.87095670355842,L5,2.3468045955967716,Wagram Label
